Gd2Sn2O7,1
YCrO3,1
K2PtCl6,0
BaLiH3,0
Rb2PtI6,0
ScNiBi,0
Mg2VO4,1
Ta6Si7Ni16,0
InP2Pb,0
Yb19Mg8H54,0
MgIn2O4,0
Sc2AlZn,0
LiEr2Rh,0
SmAlAg2,0
NaPmHg2,0
PaGaAu2,0
Li2EuGe,1
DySnRu2,0
YbPmPd2,0
DyThTc2,0
Y2PdRu,0
Sm2AgRu,0
ScTlRh2,0
LaNiSb,0
VPtO3,1
Zr2CoOs,1
Tm2CuTc,0
Ca2AgGe,0
Mg3SbO4,0
Ti4GaS8,1
Cs3TmCl6,0
AlFe2Ge,1
Ce2CdPb,1
Pu2SbAu,1
YErCu2,0
K3InF6,0
Ge12As11I4,0
RbNiO2,1
HfAlPd2,0
MnGaCo2,1
BaTaF7,0
Gd3InN,1
PmSbPd2,0
YbSnRh2,0
SnBO3,0
Ho2NiIr,0
TbTmRh2,0
TbLuHg2,0
Pm2ZnOs,0
Li2CdGe,0
HoGa3Ru,0
La3Cu3Bi4,0
Li3AsF6,0
Cs3AuBr6,0
Li2ZnSn,0
Ac2CdGe,0
CsK2As,0
Er2ZnAg,0
LaPrIr2,0
LiNi2Sb,0
MgVRu2,0
Ti2RuRh,0
Tm2GaRu,0
ZrSbRu2,1
La3RuBr3,0
Hf6Al16Pd7,0
Nd3Ge13Ru4,0
LaMg2Ag,0
Lu3InC,0
LiCa2Ge,0
ZrTiCo4,1
Mn2GaRh,1
Gd2NiIr,1
SrCr2N4,1
Mn3RhN,1
Zr6CoCl15,0
LiAl2Pt,0
USnPt,1
LaFeO3,1
CsHgCl3,0
RbBiF4,0
SrLaZr2,0
PmInHg2,0
PmYMg2,0
YbGaAu2,0
EuSnAu2,1
Tb2IrPd,0
LiCeTl2,1
SrCaTl2,0
RbTeO3,0
LiEr2In,0
LiNpIr2,0
SrCaIn2,0
Pm2ZnHg,1
CuAgF3,1
MgAg2O4,1
CrCo2Si,0
CrFe2Sn,1
HoInPt4,0
LaCuO3,0
LuCdNi4,1
K3AlBr6,0
K3AuCl6,1
Rb3GaF6,0
Ca2HgGe,0
FeSnRh2,1
NdGdHg2,1
PmTmRu2,0
Ta2MnRe,0
Lu3Si2Ni6,0
V3Co20B6,1
Sn3Ir2S3,0
Nd3Sn13Ir4,0
TbBiPd,0
Li2MgAu,0
SmSnAu,0
Lu2MgS4,0
Mg3Ni20P6,0
TbFe4P12,0
CuW3Br7,0
Na2In5Au6,0
BeBiOs2,0
ZrTi2H4,0
Dy3Sb5O12,0
Ca2TlPb,0
HoMgZn2,0
Sc2InAg,0
Yb2PdRh,0
Be2CuRu,0
Lu2AlOs,0
Ti2TcPd,0
LuReTc2,0
TaGaRu2,0
KTcO3,0
ZnCo2S4,0
Bi2Pt3Se2,0
Eu2HgSb,1
ErTmMg2,0
LiY2Hg,0
Mg16Al12In,0
MnZnPt2,1
PmMg16Al12,0
ThBeO3,0
Zr6Al16Pd7,0
Tl3VF6,1
DyBiO3,0
YbFe4Sb12,1
Y4CdPt,0
Er4CdPt,0
Nb6PdRh,0
SrPIr,0
Eu3Al5O12,1
Dy3Fe5O12,1
CeP2O7,0
Cs2GeCl6,0
ZrAlNi2,0
Ti3Co3O,0
LiGa2Pd,0
La2Zr2O7,0
Sm4MgRh,0
Mn5Si3O12,1
AlPt3C,0
CrInNi2,1
HoBiPd,0
Sr3BiN,0
Ba3BiP,0
Sr3BiSb,0
Ca3SbAs,0
CaVO3,1
BaVO3,1
SrMnO3,1
ScBPt3,0
BaCa3O4,0
SiGe2N4,0
Cr3PdN,1
La3AlC,0
MnNiP,1
CdCuSb,0
Mn3CuN,1
VPbO3,1
TmCdNi4,1
ThTaN3,0
TiFeSb,1
EuFeO3,1
ErCu4Pd,0
Rb3CeF6,1
DyMn2O4,1
LiCo2S4,1
NaVO3,0
NaBeSb,0
Ca4Mg4Fe3,1
K3GaBr6,0
KTlBr3,0
K3NdI6,0
Na3GaCl6,0
Na3GdCl6,1
Na3DyCl6,0
KAuCl3,0
Rb3TiF6,1
Rb3AsF6,0
CdHg3Te4,0
FeSiO4,1
Si3Te2O12,0
CsVC6,0
Cu6SnO8,1
ZnNiSb,0
Na3CoO3,1
Al2NiOs,0
Ca2InPb,0
CaPrRh2,0
Eu2MgTl,1
Eu2CdGe,1
Er2PdPt,0
Er2AgAu,0
Eu2TlSn,1
Gd2AlCd,1
GdLuRu2,1
GdTmIr2,1
Hf2RePd,0
Ho2AgOs,0
Ho2AgAu,0
Ho2ZnGa,0
HfNpO3,1
HoErO3,0
HoErMg2,0
HoTmRu2,0
HoPuOs2,0
LaPtO3,0
LaYbTl2,0
Li2YbIn,0
LiCe2Os,1
LiPaO3,0
LiCa2Pb,0
LiEr2Au,0
LiPmGa2,0
LiTbIn2,0
Lu2TlIn,0
Lu2GaOs,0
MnPd2Au,1
NaPm2Sn,0
NdHoMg2,0
NpScRu2,0
PaCoO3,0
PrNdIr2,0
PaInNi2,0
Pm2MgGe,0
PmYIr2,0
Ta2NbRe,0
PuAgAu2,1
SbPbO3,0
Sm2IrAu,0
SrBeO3,1
SrScO3,1
Sr2ZnIn,0
ThAgHg2,0
TlBO3,0
TmScO3,0
Y2CdHg,0
Y2ZnHg,0
Y2RuAu,0
YbAgAu2,0
Ce4CdRu,1
Gd4InIr,1
Lu2Ni21B6,0
Hf3Ni20B6,0
Mn2Co21B6,1
Yb3Si11Pt23,0
YCd20Ni2,1
Sr3Sn13Ir4,0
Sm3Co4Sn13,0
PrCd20Ni2,0
Tm3Ge13Ru4,0
Ho3Si13Ir4,0
Tb3Co4Sn13,0
CeCd20Ni2,1
PrTi2Al20,0
MoN2Cl6,0
IrBr6N2,1
FeAg3F6,1
Li2TiBi,1
YbGa4Pd7,0
YbEu3O6,1
Tm4MgNi,0
Tm3Si6Pd20,0
SbBr6N2,1
Pr4CdNi,0
Li6NiCl8,1
La6Mg23Si,0
NaSi6O12,0
Ho4MgRh,0
Dy4MgNi,0
Er3OF10,1
Er4MgNi,0
Ce8Pd24Pb,1
ZrSiW4,0
ZrAlW4,0
Mn5Bi4Pd2,1
HfTaV4,1
Co5CuS8,0
MgTa4O12,0
Na3TaN2,0
Mn2CoSb,0
TbP12Ru4,0
NaGeAu3,0
LiCo2Ge,0
CsAlO2,0
Ba4GeP4,0
Sr4TiAs4,0
Fe2SiO4,1
V2CdO4,1
Mg6MnO8,1
NiRh2O4,1
MnNi6O8,1
Sm3PbC,0
Na2CdPb,0
EuFe4P12,1
Li2InPd,0
Mn3InC,1
MnSnAu,0
Mn3GeIr,1
Dy3TlC,0
CeVO3,1
Hg6Sb5Br7,0
Cd7P4Cl6,0
RbCaH3,0
K2PtBr6,0
Na3BiO3,0
ScSnAu,0
Rb3BiSe3,0
Rb3BiO3,0
CaB2S4,0
Ti6Si7Ni16,0
La2Ti2O7,0
RuO2F6,1
P2WO7,1
ZnRh2O4,0
KSbF6,0
Co2Mo3N,0
BaBiO3,0
ScBiO3,0
TcBi3O8,0
KMnF3,1
Ag3SI,0
CsCdCl3,0
Ba19Na29Li13,0
Tm3AlC,0
Cu2SeO4,1
Tb4InIr,0
TmInCu2,0
Li2GaSb,0
LiTiRe,0
MgTaZn,0
SiSbOs2,0
CdIrRu,0
BiBTe,0
BTe2As,0
NiBTe,0
BeGeB,0
GaReAs,0
BiAs2Os,0
TaCoSn2,0
ReSnGe,0
Ca3SnN,1
GdAl20Cr2,1
UInNi2,1
In5CuS8,0
Li3W8O24,1
NdSm3Sb3,0
CsCaF3,0
RbHgF3,0
CaTb2O4,0
Dy2Pb2O7,0
V3CuO8,0
Na9Cu2O7,1
CaSnO3,0
Pr2AgRu,0
Pr2AgIr,0
Ca2MgTl,0
HoAlAg2,0
Sc2CuRu,0
LiAcTl2,0
LiDy2Tc,0
Sr2CdIn,0
PmInAu2,0
Li2PmPb,0
Er2CdIn,0
Pm2GePd,0
Nd2IrPd,0
Ta2NbIr,0
ErAgHg2,0
HoMgTl2,0
NbZnCo2,1
HfAlRu2,0
Dy2CuRh,0
EuGeO3,1
YbTiO3,0
Tm2AlOs,0
Tm2CuOs,0
Tm2HgOs,0
Lu2CuTc,0
Pm2SiPd,0
Ti2RePd,0
CeCdAg2,0
ThScTc2,0
Li2CdAu,0
LiNd2Ga,0
GdMgCd2,1
Ti2TcRu,0
YbPd2Au,0
Li2SmIn,0
Li2MgSn,0
ThSnRu2,0
CeYMg2,1
MgSc2Cd,0
TiBeRh2,0
Lu2AgIr,0
LiSm2Ir,0
TiGaRh2,0
Li2YbSn,0
CaThRh2,0
TaMn2Al,1
Sm2TlCd,1
Sr2AsAu,0
LiZn2Ir,0
TaGaFe2,0
CuSbRh2,0
ZrFeTe,0
SrAlGa,0
TiFeTe,0
NaLiPt,0
TmLuHg2,0
MgInAg2,0
LaHoRu2,0
LaMgTl2,0
Lu2BeOs,0
LiCe2Ru,1
Lu2AlRu,0
LaNdZn2,0
Lu2GaAg,0
KNaO3,1
NdZn2Cd,0
RbMnO3,1
NaAc2Pb,0
NaReO3,0
ZnSiRh2,0
PaAgAu2,0
ZrNbTc2,0
MgScCd2,0
MgSbPd2,0
MgSc2In,0
Mg2ZnPd,0
SmErIn2,0
SmErRh2,0
Sm2InAg,0
SrAgO3,0
TmHfIr2,0
HoAlAu2,0
LiBeO3,1
BeGaCo2,0
TlCuCl3,0
TiFe2Sb,1
Ti2InCo,1
Sc2MnSi,1
Mn2AlO4,1
DyBPd3,0
Ca3AsN,0
Ba3SbN,0
Ba3AsP,0
CaGeO3,0
MgSbPd,0
KCuCl3,0
DyInPt4,0
Y3GaC,0
Ti2AlCo,0
Ti2MnGa,1
ZrBRh3,0
LiCdP,0
InNi3N,0
TbCu4Au,0
CrCd3Te4,1
PtN2Cl6,0
CuNF3,1
NiAsSe,0
Ti2FeSi,1
CsCaCl3,0
TiAuBr,0
TbBiPd2,0
BaSiPt,0
La3Bi4Au3,0
Ho4Ga12Fe,0
Li3GaF6,0
K3LaCl6,0
Li3AuF6,1
K3TlF6,0
Na3IrF6,0
CsTlI3,0
Rb3AsBr6,0
Rb3BiCl6,0
Rb3InI6,0
Cs2HfCl6,0
CsCrC6,0
LiCeSn,1
AcEuMg2,1
BaEuO3,1
BeAsRu2,0
Ca2AgPd,0
CaEuCd2,1
CdBO3,1
CaTmIn2,0
CrGaRh2,1
CrSnRh2,1
DyCdPt2,0
DyLuAg2,0
EuTlAu2,1
FeRhO3,1
Gd2NiRu,1
EuAgHg2,1
GdTmCd2,1
HfTaRu2,0
Ho2MgOs,0
Ho2RuPt,0
Ho2AgHg,0
HoErIr2,0
Li2InPb,0
KNpO3,1
LaNdTl2,0
Li2CaAl,0
LiAc2Sn,0
LiDy2Tl,0
LiLaO3,1
LiGd2Ga,1
LiPr2Ir,0
LuAlCu2,0
LuMg2Sc,0
Mg16ScAl12,0
Mg2NiIr,0
NdYZn2,0
NpSiO3,1
Pm2AgHg,0
PmErTl2,0
PmInO3,0
PmYRh2,0
Pr2MgAl,0
PuPbO3,1
PuInHg2,1
SmGdIn2,1
Sr2TlZn,0
SrErO3,1
TiMo2W,0
TbRh2Pb,0
Y2ZnAu,0
Y2AlRu,0
YHoIr2,0
YTmCd2,0
ZnInPd2,0
Yb2ZnHg,0
ZrGaRu2,0
Ce3Sb4Pt3,0
MgTi7H16,0
Ti6Al16Ir7,0
V4Ni2N,0
Co22B6Sb,1
LiAlAg2,0
Ce8GaPd24,1
La3Sn13Ir4,0
Pr3Ge13Os4,0
NdSn3Ru,0
SbOF6,1
CaSnO6,0
Tb3Ge13Ir4,0
Nd3Ge13Os4,0
Er3Ge13Ir4,0
Tl3GaF6,0
Cs3FeF6,1
Cs3DyCl6,0
SmInCu4,0
NdSbO3,0
ErNiBi,0
MgCuPb,0
Rb2SbCl6,0
Yb3Sb4Au3,0
Pr3Ni3Bi4,0
NiBi12O20,1
La3OsI3,0
Ho4Ga12Pt,0
Hf6Be15Co8,0
LuInPd2,0
CsLi2C,1
Gd4MgRu,1
Dy3Cu20Sb11,0
Ca3SbI3,0
Ca2Al3O8,0
Al20Co3B6,1
AgSbO12,0
ZrScFe4,1
ZrTaCr4,0
ZrAlFe4,1
V6CoNi,0
RbBH4,0
PIrS,0
Na2TlHg,0
Li2GaSi,0
HfZrFe4,1
DyYFe4,1
CaHF,0
BiTeIr,0
BiSbPt,0
Pm2MgS4,0
NaCr2S4,1
Li7IrN4,0
Li3CrN2,1
SiWO4,0
LiRhO2,0
NdCrO3,1
BaMoO3,1
Cu3TeO6,1
FeCu2Sn,0
Rb2SnCl6,0
AlBiO3,0
NaBrO3,0
In3P2O8,0
La3AsI3,0
CsCaBr3,0
LaBRh3,0
AlFe2Ni,1
TaCoSb,0
AgPF6,0
Al2CoO4,1
Er2Sn2O7,0
Mg3Al18Cr2,1
Ho2CdSe4,0
SbPdSe,0
La4Re6O19,0
Cs2PdF6,0
Zr3V3O,1
U4As6Ru7,1
Mn2In2O7,1
Nb6Co16Si7,1
Y3Ga5O12,0
TlCuF3,1
KIO3,0
DyZn20Ru2,0
Cs3BiSe3,0
HfMoSe,0
HgPRh,0
MnCrRe,1
Re2PCl,0
CaRe2Si,0
BSe2Cl,0
Eu3Ga4Ni4,1
U4Ga12Fe,1
Ho2CdS4,0
Zr3Zn3N,0
Eu3WO6,1
Lu2Pb2O7,0
Sr5Ir6O18,0
Li3Mn3O8,1
TiMn3O8,1
Sr3SnO,0
CsMgF3,0
Li3FeO4,1
LiMnPd2,1
LiHg2Pd,0
Sc2BeTc,0
LaCdAu2,0
AcAg2Sn,0
GdGaRh2,1
Pm2CdSi,0
ErCdRh2,0
Gd2MgIn,1
LiYb2Ga,0
Ta2MnOs,1
Yb2SnHg,0
MgSnIr2,0
MnAlIr2,1
Ca2AgPb,0
TiZnIr2,0
NaPrAu2,0
TlPd2Au,0
Tm2AgOs,0
Tm2CdIn,0
Lu2NiRu,0
LuThTc2,0
Gd2IrRh,1
V2CrTc,1
YCdAg2,0
YSnRh2,0
YCdAu2,0
Ac2ZnGa,0
TiZnAu2,0
LiZr2Os,0
GdMgZn2,1
MgTaRh2,0
MgSc2Tc,0
YGaRh2,0
YMgAu2,0
Li2MgCd,0
CaHoRh2,0
Sm2ZnRu,0
MnCoSi,1
TiSiPt,0
HfPtPb,0
Ti2VIr,0
Sc2GaIr,0
Ho2PdRh,0
Lu2MgHg,0
RbZnO3,1
PuPtO3,1
Li2TlPb,0
Mn2GaW,1
LiLuO3,0
Nd2ZnAg,1
Nd2Pt2O7,0
NiAsO3,1
NpTiO3,1
HgPd2Au,0
SmTmMg2,0
Sm2ZnGa,0
Sm2ZnAg,0
YHoRu2,0
SrCaHg2,0
Lu2HgAu,0
Pm2PtAu,0
Ce2CdHg,1
LaOsN3,0
BaSb12Ru4,0
AlVO3,1
YMoO3,1
Al2Cr2O7,1
ZnIn2Se4,0
Ba3SbP,0
HfMgO3,0
HgRhO3,1
CdSiO3,0
CrCo2Sb,1
IClO3,0
DyInCo4,0
ErInNi4,0
NaOsO3,0
Ti3AlN,0
MnNF3,0
GdCu4Au,1
UPt4Au,0
Sr2FeH6,0
SiN2F6,1
Eu2FeH6,1
MnN2Cl6,1
GeN2F6,1
KAlO2,0
Tb2MnGa6,1
CdHCl3,1
LiMg3O4,1
SmFeO3,1
LiCaSb,0
ZrCuB,0
TbCeO4,1
Dy2CdTe4,0
VCuO3,1
Pr3Cu3Sb4,0
K3GaF6,0
K3PdF6,1
Li3ScF6,0
Na3GaBr6,0
RbInI3,0
Mg2OsS6,0
Er4Ga12Pd,0
Nb3Al2N,0
BaNaTl2,0
BeAgO3,0
Ca2AgRh,0
Cd2AgPt,0
CaInO3,1
Ca2InHg,0
EuMg16Al12,1
DyTmCu2,0
ErZrRu2,0
Eu2ZnSn,1
Gd2MgCd,1
HfMgPt2,0
Hf2CuTc,0
GdErRh2,1
KZnO3,0
Li2SmAl,0
La2CdIn,0
LaEuPd2,1
LiNpRh2,0
LiAl2Cu,0
LiCd2Cu,0
LiSm2Ga,0
LiSm2Al,0
MgVRh2,1
MgZrPt2,0
Mg16Al12O,0
NaCd2In,0
NaCd2Rh,0
NbGaOs2,0
NbSiRu2,1
Nd2TlAg,0
Pm2AgOs,0
Pm2TlSn,0
TbMg16Al12,0
TbErIr2,0
TbTmIn2,0
TiGaTc2,0
TiTc2Sn,0
TmLuCu2,0
Y2ZnAg,0
Y2TlZn,0
ZnInRh2,0
ZrScCo2,1
La3Sb4Au3,0
Nd2Ir2O7,0
Al3Fe2Si,1
Nd2Hf2O7,0
Y3Ga2Ni6,0
Zr3Fe3C,1
Zr6Ga16Os7,0
GdCd20Ni2,1
MgB2H8,0
Sr3Ga2O12,1
Pr3Sn13Ir4,0
UZn20Ir2,0
SrMn2O11,1
Tl3CrF6,1
La3SnC,0
Cs3HoCl6,0
HoPd2Pb,0
PrNiBi,0
ScBiPd,0
AlFe3O,1
Lu3AlC,0
SmBiPd,0
Pr4MgRh,0
Pr3IrBr3,0
NbSeBr,0
La4MgRh,0
Ho4MgNi,0
GdFe4P12,1
Be15Nb6Ni8,0
ZrNbFe4,1
V6FeNi,0
SrCaAl4,0
Sr3B2N4,0
Nb6OsAu,0
Li2MgZn,0
CoNi5S8,0
Be4AlFe,1
AlV6Ge,1
Tb2MgSe4,0
Li3OsN2,0
SrV2N4,0
LiCa6Ge,0
U3Sn13Rh4,1
Co4Cu3O12,1
UCo4Sn,0
NdFe4Sb12,1
Lu2Sn2O7,0
Rb3P6N11,0
ZnCr2O4,1
Tm3InN,0
UAl2Cu,1
TiFe2Sn,0
Mn3GaC,1
GdPbAu,1
BaPPt,0
Ba4Ge20Au3,0
Yb4As6Rh7,0
TbInCu4,0
Mn3IrN,1
CaIn2O4,0
Be4TeO7,0
K2MoCl6,1
Rb2SeCl6,0
Cs2PtBr6,0
Al2FeO4,1
HoInAg2,0
LiIn2Ir,0
DyBRh3,0
Ta4SnO12,0
CeAl20Cr2,1
TmNiSb,0
NbGaCo2,1
Tb2Ti2O7,0
NiN2O6,1
Ag13OsO6,0
Gd2Zr2O7,1
MnNiAs,1
LiTi2O4,0
Li2AgSn,0
CrGaCo2,1
GdSbPt,1
YbNiSb,0
K2TeCl6,0
Mo6PbI14,0
Nb3Sb2Te5,0
CaInCu4,0
Ca21Zn36Ni2,0
U4Ga12Rh,1
K3Mg20In14,0
Dy4CdCo,0
KBiF4,0
ErSnPd2,0
KTaPt,0
BiSb2Os,0
SrZrCo,0
BaCaRu2,0
Ga2BSb,0
TlCoMo2,1
BeSbAs2,0
Mg2H6Os,0
Ta6Co16Ge7,0
Ce2Nd2O7,0
Ce2Ti2O7,1
EuNbO3,1
Li3BiO3,0
Gd2Zr2O7,1
Li3CuS2,0
Ho3Sb5O12,0
V2CrO7,1
AgClO3,0
SrSO4,0
Ti2CoRe,0
DyInRh2,0
Sc2IrPd,0
LiY2Ru,0
ScTc2Mo,0
AlCrRu2,1
PaZnAu2,0
CaPmHg2,0
CaPmPd2,0
PmCdRh2,0
LiPmAu2,0
NdTlAu2,0
Yb2TlPb,0
LiYb2Tl,0
MgZnAu2,0
MnAlOs2,1
Be2PdPt,0
Mn2AlRe,0
HfInRh2,0
NaAcTe2,0
NaPrTl2,0
MgCdAu2,0
TmLuMg2,0
Th2BiTe,0
LuMgPd2,0
Tm2AgPt,0
Lu2PdRu,0
Tm2ZnRu,0
Lu2InAg,0
Li2ErTl,0
TiNbTc2,0
YbGaPd2,0
YbInRh2,0
LiHo2Rh,0
